Date,Open,High,Low,Close,Volume,Daily_Return,Direction
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,196813500,3.9361558949042363,Up
2023-02-01,173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210938,213806300,4.7280928205116535,Up
2023-02-02,187.3300018310547,196.75,182.61000061035156,188.27000427246094,217448300,3.7814897039133877,Up
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753906,232662000,0.9082654784473565,Up
2023-02-06,193.00999450683594,198.1699981689453,189.9199981689453,194.75999450683594,186188100,2.516053735548107,Up
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859375,186010300,1.0525791279409002,Up
2023-02-08,196.10000610351562,203.0,194.30999755859375,201.2899932861328,180673600,2.2763049555982517,Up
2023-02-09,207.77999877929688,214.0,204.77000427246094,207.32000732421875,215431400,2.995684951667865,Up
2023-02-10,202.22999572753906,206.1999969482422,192.88999938964844,196.88999938964844,204754100,-5.030873801899527,Down
2023-02-13,194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,172475500,-1.1427700782035255,Down
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,216455700,7.50616556523096,Up
2023-02-15,211.75999450683594,214.66000366210938,206.11000061035156,214.24000549316406,181006400,2.384709913101113,Up
2023-02-16,210.77999877929688,217.64999389648438,201.83999633789062,202.0399932861328,229586500,-5.694553722096751,Down
2023-02-17,199.99000549316406,208.44000244140625,197.5,208.30999755859375,213738500,3.1033480898909227,Up
2023-02-21,204.99000549316406,209.7100067138672,197.22000122070312,197.3699951171875,180018600,-5.251789433835996,Down
2023-02-22,197.92999267578125,201.99000549316406,191.77999877929688,200.86000061035156,191828500,1.7682553475729224,Up
2023-02-23,203.91000366210938,205.13999938964844,196.3300018310547,202.07000732421875,146360000,0.6024129792842503,Up
2023-02-24,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,142228100,-2.5684180003413215,Down
2023-02-27,202.02999877929688,209.4199981689453,201.25999450683594,207.6300048828125,161028300,5.46017865369246,Up
2023-02-28,210.58999633789062,211.22999572753906,203.75,205.7100067138672,153144900,-0.9247209573726933,Down
2023-03-01,206.2100067138672,207.1999969482422,198.52000427246094,202.77000427246094,156852800,-1.4291975817664837,Down
2023-03-02,186.74000549316406,193.75,186.00999450683594,190.89999389648438,181500700,-5.853928157947319,Down
2023-03-03,194.8000030517578,200.47999572753906,192.8800048828125,197.7899932861328,154193300,3.6092192823141467,Up
2023-03-06,198.5399932861328,198.60000610351562,192.3000030517578,193.80999755859375,128100100,-2.0122331071529054,Down
2023-03-07,191.3800048828125,194.1999969482422,186.10000610351562,187.7100067138672,148125800,-3.147407730028162,Down
2023-03-08,185.0399932861328,186.5,180.0,182.0,151897800,-3.041929843714275,Down
2023-03-09,180.25,185.17999267578125,172.50999450683594,172.9199981689453,170023800,-4.989011995084991,Down
2023-03-10,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,191488900,0.30071956856769777,Up
2023-03-13,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,167790300,0.5996271168666301,Up
2023-03-14,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683594,143717900,5.0320947926932424,Up
2023-03-15,180.8000030517578,182.33999633789062,176.02999877929688,180.4499969482422,145995600,-1.5333393227232373,Down
2023-03-16,180.3699951171875,185.80999755859375,178.83999633789062,184.1300048828125,121136800,2.0393505108375454,Up
2023-03-17,184.52000427246094,186.22000122070312,177.3300018310547,180.1300048828125,133197100,-2.172378153438792,Down
2023-03-20,178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400,1.7320796272765726,Up
2023-03-21,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,7.8199191438224736,Up
2023-03-22,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,150376400,-3.254381959196684,Down
2023-03-23,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,144193900,0.5597736638161876,Up
2023-03-24,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116312400,-0.9416281069083654,Down
2023-03-27,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600,0.7352522816861606,Up
2023-03-28,192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600,-1.3659325116185062,Down
2023-03-29,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,2.4789906342217005,Up
2023-03-30,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.7220929756684091,Up
2023-03-31,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,6.237201971890638,Up
2023-04-03,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,-6.116842779682619,Down
2023-04-04,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,-1.1244043709844997,Down
2023-04-05,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,-3.6660076287605925,Down
2023-04-06,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,-0.2479553165553039,Down
2023-04-10,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,-0.29720256079851515,Down
2023-04-11,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,1.2357047570192181,Up
2023-04-12,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,-3.3460036536464677,Down
2023-04-13,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,2.9688716127604264,Up
2023-04-14,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700,-0.4841279860318459,Down
2023-04-17,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,1.1026990735853115,Up
2023-04-18,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000,-1.4595786064655836,Down
2023-04-19,179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700,-2.0183393575926356,Down
2023-04-20,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800,-9.745828230593856,Down
2023-04-21,164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000,1.2822849668400638,Up
2023-04-24,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600,-1.5325895028073244,Down
2023-04-25,159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300,-1.1565701922588656,Down
2023-04-26,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100,-4.306963495243776,Down
2023-04-27,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200,4.1886194740853755,Up
2023-04-28,160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800,2.5719427270091355,Up
2023-05-01,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000,-1.509339519437758,Down
2023-05-02,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700,-0.939259874721976,Down
2023-05-03,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,0.18713932775662467,Up
2023-05-04,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500,0.3673471985857102,Up
2023-05-05,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107607300,5.496278398315546,Up
2023-05-08,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400,1.0172855182730478,Up
2023-05-09,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000,-1.5367597024416146,Down
2023-05-10,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700,-0.36062703657255835,Down
2023-05-11,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900,2.1003967520705658,Up
2023-05-12,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,157849600,-2.3826162598143963,Down
2023-05-15,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,105592500,-0.9703474612936969,Down
2023-05-16,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800,0.1021930644472091,Up
2023-05-17,168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600,4.407876621166107,Up
2023-05-18,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300,1.742780840135616,Up
2023-05-19,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136196700,1.8373000232992265,Up
2023-05-22,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400,4.846228354123516,Up
2023-05-23,186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,156952100,-1.641335799687571,Down
2023-05-24,182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,137605100,-1.54492668890035,Down
2023-05-25,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700,0.8583965973816943,Up
2023-05-26,184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,162061500,4.7162123329924865,Up
2023-05-30,200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,128818700,4.136255924264209,Up
2023-05-31,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700,1.3770078361723614,Up
2023-06-01,202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,148029900,1.7604137329555458,Up
2023-06-02,210.14999389648438,217.25,209.75,213.97000122070312,164398400,3.1081326211682914,Up
2023-06-05,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100,1.7011727666879306,Up
2023-06-06,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600,1.7002881015874438,Up
2023-06-07,228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800,1.4730512862447087,Up
2023-06-08,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700,4.582087077762265,Up
2023-06-09,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,200242400,4.06199151040636,Up
2023-06-12,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900,2.221770896144215,Up
2023-06-13,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300,3.5544128242966044,Up
2023-06-14,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,-0.7421371317580694,Down
2023-06-15,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200,-0.34659239799892383,Down
2023-06-16,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167915600,1.813214052015355,Up
2023-06-20,261.5,274.75,261.1199951171875,274.45001220703125,165611200,5.338912722001776,Up
2023-06-21,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,-5.46184007477668,Down
2023-06-22,250.77000427246094,265.0,248.25,264.6099853515625,166875900,1.9848894111198723,Up
2023-06-23,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,177460800,-3.027088806722378,Down
2023-06-26,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600,-6.060016633625775,Down
2023-06-27,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,164968200,3.8000429562917493,Up
2023-06-28,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,159770800,2.40996896954786,Up
2023-06-29,258.0299987792969,260.739990234375,253.61000061035156,257.5,131283400,0.49173033626503937,Up
2023-06-30,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,112620800,1.6582481606492783,Up
2023-07-03,276.489990234375,284.25,275.1099853515625,279.82000732421875,119685900,6.895373445427366,Up
2023-07-05,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,131530900,0.9506123909958086,Up
2023-07-06,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,120332100,-2.1028045208104085,Down
2023-07-07,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,113879200,-0.7630056425625198,Down
2023-07-10,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,119425400,-1.7563704598109409,Down
2023-07-11,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,91972400,0.0667717084456676,Up
2023-07-12,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,95672100,0.8154422401772665,Up
2023-07-13,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,112681500,2.172875427149612,Up
2023-07-14,277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,120062400,1.2522529912772917,Up
2023-07-17,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,131569600,3.1985215167468217,Up
2023-07-18,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,112120300,1.0193509901870401,Up
2023-07-19,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,142355400,-0.7090702250741598,Down
2023-07-20,279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,175158300,-9.737009860008495,Down
2023-07-21,268.0,268.0,255.8000030517578,260.0199890136719,161796100,-1.0954754468143868,Down
2023-07-24,255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,136508500,3.476659075024635,Up
2023-07-25,272.3800048828125,272.8999938964844,265.0,265.2799987792969,112757300,-1.4048906614123058,Down
2023-07-26,263.25,268.0400085449219,261.75,264.3500061035156,95856200,-0.35057022016762307,Down
2023-07-27,268.30999755859375,269.1300048828125,255.3000030517578,255.7100067138672,103697300,-3.2683938680391544,Down
2023-07-28,259.8599853515625,267.25,258.2300109863281,266.44000244140625,111446000,4.196157931177735,Up
2023-07-31,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,84582200,0.371562162326855,Up
2023-08-01,266.260009765625,266.4700012207031,260.25,261.07000732421875,83166000,-2.3781870118334214,Down
2023-08-02,255.57000732421875,259.5199890136719,250.49000549316406,254.11000061035156,101752900,-2.665954157355066,Down
2023-08-03,252.0399932861328,260.489990234375,252.0,259.32000732421875,97569100,2.0502958173047814,Up
2023-08-04,260.9700012207031,264.7699890136719,253.11000061035156,253.86000061035156,99539900,-2.105509239416581,Down
2023-08-07,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900,-0.9493435973824349,Down
2023-08-08,247.4499969482422,250.9199981689453,245.00999450683594,249.6999969482422,96642200,-0.6959634206558429,Down
2023-08-09,250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,101596300,-3.007606967809695,Down
2023-08-10,245.39999389648438,251.8000030517578,243.0,245.33999633789062,109498600,1.3006292021680244,Up
2023-08-11,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,99038600,-1.096438608281991,Down
2023-08-14,235.6999969482422,240.66000366210938,233.75,239.75999450683594,98595300,-1.1910156448968756,Down
2023-08-15,238.72999572753906,240.5,232.61000061035156,232.9600067138672,88197600,-2.8361644764614224,Down
2023-08-16,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,112484500,-3.159340830287438,Down
2023-08-17,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,120718400,-2.828016272253586,Down
2023-08-18,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,136276600,-1.7014851321818125,Down
2023-08-21,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,135702700,7.3274828918382,Up
2023-08-22,240.25,240.82000732421875,229.5500030517578,233.19000244140625,130442800,0.8258403978685713,Up
2023-08-23,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,101077600,1.573823118710882,Up
2023-08-24,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,99777400,-2.879341090367582,Down
2023-08-25,231.30999755859375,239.0,230.35000610351562,238.58999633789062,106612200,3.7167463490241914,Up
2023-08-28,242.5800018310547,244.3800048828125,235.35000610351562,238.82000732421875,107673700,0.09640428763089126,Up
2023-08-29,238.5800018310547,257.4800109863281,237.77000427246094,257.17999267578125,134047600,7.687791972402569,Up
2023-08-30,254.1999969482422,260.510009765625,250.58999633789062,256.8999938964844,121988400,-0.10887269121663268,Down
2023-08-31,255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,108861700,0.4593198535678855,Up
2023-09-01,257.260009765625,259.0799865722656,242.00999450683594,245.00999450683594,132541600,-5.064318329763218,Down
2023-09-05,245.0,258.0,244.86000061035156,256.489990234375,129469600,4.6855214011356505,Up
2023-09-06,255.13999938964844,255.38999938964844,245.05999755859375,251.9199981689453,116959800,-1.7817428513501543,Down
2023-09-07,245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,115312900,-0.17068620153485314,Down
2023-09-08,251.22000122070312,256.5199890136719,246.6699981689453,248.5,118367700,-1.188916230408743,Down
2023-09-11,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,174667900,10.092549928477123,Up
2023-09-12,270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,135999900,-2.229686338670178,Down
2023-09-13,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,111673700,1.4281354305895722,Up
2023-09-14,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,107709800,1.7471511114000693,Up
2023-09-15,277.54998779296875,278.9800109863281,271.0,274.3900146484375,133692300,-0.5977372284481253,Down
2023-09-18,271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,101543300,-3.3200974462619715,Down
2023-09-19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,103704000,0.45989189773711914,Up
2023-09-20,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,122514600,-1.4671683535119606,Down
2023-09-21,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,119951500,-2.6238620989897266,Down
2023-09-22,257.3999938964844,257.7900085449219,244.47999572753906,244.8800048828125,127524100,-4.231518261464751,Down
2023-09-25,243.3800048828125,247.10000610351562,238.30999755859375,246.99000549316406,104636600,0.8616467528091087,Up
2023-09-26,242.97999572753906,249.5500030517578,241.66000366210938,244.1199951171875,101993600,-1.161994539109401,Down
2023-09-27,244.25999450683594,245.3300018310547,234.5800018310547,240.5,136597200,-1.4828753029631048,Down
2023-09-28,240.02000427246094,247.5500030517578,238.64999389648438,246.3800048828125,117058900,2.444908475181906,Up
2023-09-29,250.0,254.77000427246094,246.35000610351562,250.22000122070312,128522700,1.5585665483353939,Up
2023-10-02,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,123810400,0.5515166158101437,Up
2023-10-03,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,101985300,-2.0151062008054166,Down
2023-10-04,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,129721600,5.934371052307452,Up
2023-10-05,260.0,263.6000061035156,256.25,260.04998779296875,119159200,-0.42503287393760303,Down
2023-10-06,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,118121800,0.1845841218459432,Up
2023-10-09,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,101377900,-0.3300907210654902,Down
2023-10-10,257.75,268.94000244140625,257.6499938964844,263.6199951171875,122656000,1.5211543440507347,Up
2023-10-11,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,103706300,-0.2389822071472425,Down
2023-10-12,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,111508100,-1.5665976919941982,Down
2023-10-13,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,102073800,-2.993780718577166,Down
2023-10-16,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,88917200,1.115006015531006,Up
2023-10-17,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,93562900,0.36626021631882555,Up
2023-10-18,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,125147800,-4.775363208267347,Down
2023-10-19,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,170772700,-9.300310180733785,Down
2023-10-20,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,138010100,-3.6890623300491754,Down
2023-10-23,210.0,216.97999572753906,202.50999450683594,212.0800018310547,150683400,0.04245310418349302,Up
2023-10-24,216.5,222.0500030517578,214.11000061035156,216.52000427246094,118231100,2.093550737020089,Up
2023-10-25,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,107065100,-1.8935922882932887,Down
2023-10-26,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,115112600,-3.1352997455599385,Down
2023-10-27,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,94881200,0.748448962886572,Up
2023-10-30,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,136448200,-4.794984223383958,Down
2023-10-31,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300,1.7632730628176496,Up
2023-11-01,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700,2.3999240251476817,Up
2023-11-02,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600,6.248172039245192,Up
2023-11-03,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119534800,0.6635907937775798,Up
2023-11-06,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,-0.31369449915676917,Down
2023-11-07,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,1.3271256198382764,Up
2023-11-08,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,-0.031502415940676265,Down
2023-11-09,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,-5.461260118625733,Down
2023-11-10,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,2.2240205086035525,Up
2023-11-13,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,4.220830689495392,Up
2023-11-14,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,6.123998273248876,Up
2023-11-15,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,2.2871793909364557,Up
2023-11-16,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,-3.8090924639652135,Down
2023-11-17,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,0.3039542467564216,Up
2023-11-20,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,0.5548455120893081,Up
2023-11-21,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,2.3769060694616817,Up
2023-11-22,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,-2.8980059381488954,Down
2023-11-24,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.529435207219775,Up
2023-11-27,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,0.26757481035388775,Up
2023-11-28,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900,4.506946504203557,Up
2023-11-29,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300,-1.0457205813430348,Down
2023-11-30,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200,-1.6629792613843564,Down
2023-12-01,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700,-0.5206597761023168,Down
2023-12-04,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,-1.360800559009756,Down
2023-12-05,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100,1.3328802806870987,Up
2023-12-06,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,0.2722829646282676,Up
2023-12-07,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300,1.366087788429815,Up
2023-12-08,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800,0.49455858525417895,Up
2023-12-11,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900,-1.681426716823431,Down
2023-12-12,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300,-1.1387381846063915,Down
2023-12-13,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,0.9619842336358264,Up
2023-12-14,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,4.914543063053567,Up
2023-12-15,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800,0.9758999874367902,Up
2023-12-18,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500,-0.5601570686174839,Down
2023-12-19,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400,2.03903496997484,Up
2023-12-20,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000,-3.918825045959673,Down
2023-12-21,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200,2.9780693649462897,Up
2023-12-22,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93370100,-0.7701401626197146,Down
2023-12-26,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400,1.6116227819877649,Up
2023-12-27,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400,1.8822405072142834,Up
2023-12-28,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900,-3.1594284304201747,Down
2023-12-29,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100891600,-1.8563856087399966,Down
